age,gender,education,marital_status,workclass,occupation,hours_per_week,capital_gain,capital_loss,native_country,annual_income,loan_status,experience_years,job_satisfaction,bmi,smoking_status,physical_activity,credit_score,disease_risk
27.0,1,3,0,2,3,66.0,15597.0,3673.0,3,72118.0,1,32.0,2.0,26.9,0,1,424.0,0.0
51.0,1,1,1,3,3,96.0,30001.0,5458.0,1,64359.0,0,37.0,2.0,33.2,1,1,677.0,0.0
32.0,0,2,2,2,1,94.0,15452.0,9756.0,1,75660.0,1,8.0,1.0,27.1,0,1,724.0,0.0
39.0,1,1,2,1,4,32.0,32071.0,9524.0,3,121154.0,0,34.0,2.0,25.4,0,1,637.0,1.0
42.0,0,0,1,0,1,39.0,14512.0,5518.0,3,58565.0,0,16.0,3.0,29.2,2,1,549.0,1.0
31.0,0,3,0,2,6,24.0,14683.0,8803.0,5,68585.0,0,3.0,5.0,31.9,2,2,425.0,0.0
42.0,2,3,0,2,3,7.0,47709.0,1274.0,3,37897.0,1,44.0,1.0,33.3,2,1,688.0,0.0
62.0,0,3,1,0,3,96.0,1078.0,3978.0,3,58462.0,0,3.0,2.0,26.6,1,1,448.0,0.0
34.0,1,0,2,3,6,54.0,20828.0,4953.0,5,72797.0,0,26.0,2.0,27.6,1,0,769.0,0.0
60.0,1,3,0,0,4,43.0,17548.0,9555.0,2,69992.5,0,19.0,3.0,26.7,1,0,732.0,0.0
19.0,1,1,3,0,0,5.0,8101.0,2582.0,5,133984.5,1,26.0,4.0,29.7,0,0,589.0,1.0
46.0,2,1,2,1,2,94.0,48383.0,6903.0,5,74163.0,1,26.0,2.0,23.9,1,1,844.0,0.0
38.0,1,0,0,1,4,44.0,3068.0,1999.0,0,109000.0,0,1.0,5.0,25.6,2,2,316.0,1.0
65.0,1,1,2,3,0,13.0,4880.0,1221.0,4,26804.0,0,34.0,2.0,24.0,1,2,775.0,1.0
19.0,1,3,0,3,1,54.0,47924.0,8715.0,5,71253.0,0,13.0,4.0,34.9,1,2,321.0,0.0
69.0,0,1,3,2,3,66.0,20993.0,4924.0,5,60566.0,0,18.0,1.0,30.9,2,0,442.0,0.0
49.0,1,2,2,2,2,82.0,22226.0,589.0,4,66870.0,0,32.0,4.0,19.8,1,1,441.0,1.0
25.0,1,1,2,1,2,62.0,30660.0,7224.0,5,103367.0,1,12.0,5.0,25.5,0,1,725.0,0.0
53.0,1,2,3,3,1,50.0,16978.0,9483.0,4,65290.0,0,34.0,5.0,27.1,1,2,581.0,0.0
44.0,0,1,2,3,0,87.0,26279.0,7618.0,5,70326.0,0,41.0,3.0,25.6,2,1,509.0,1.0
44.0,0,0,1,2,1,37.0,28060.0,9903.0,4,77947.0,1,32.0,3.0,25.3,2,2,706.0,0.0
59.0,1,1,0,2,6,74.0,47893.0,4466.0,2,37832.0,0,21.0,5.0,31.3,1,1,589.0,0.0
40.0,1,1,2,0,4,55.0,30095.0,5521.0,0,97833.0,1,41.0,4.0,27.3,2,1,375.0,0.0
29.0,0,3,0,2,4,96.0,14536.0,1110.0,1,55992.0,1,40.0,5.0,27.1,2,0,452.0,1.0
23.0,1,2,0,3,2,18.0,5215.0,1535.0,3,83334.0,1,16.0,3.0,18.3,2,1,669.0,1.0
60.0,1,3,3,0,1,79.0,21175.0,5591.0,4,79514.0,0,28.0,5.0,28.2,2,0,837.0,1.0
41.0,1,2,1,3,5,22.0,48292.0,1385.0,2,66550.0,0,3.0,3.0,33.0,0,1,606.0,0.0
54.0,1,2,1,2,4,78.0,47312.0,6367.0,3,7244.5,1,0.0,5.0,20.8,0,2,653.0,1.0
42.0,2,0,1,2,6,30.0,15056.0,8384.0,5,61204.0,0,21.0,1.0,17.1,1,0,726.0,0.0
37.0,0,1,1,3,2,17.0,10217.0,8854.0,1,80537.0,1,17.0,5.0,28.4,2,1,589.0,0.0
64.0,0,0,2,2,2,41.0,6762.0,6241.0,4,62329.0,0,36.0,5.0,29.9,0,1,353.0,1.0
62.0,0,1,0,1,5,51.0,44244.0,9500.0,4,72661.0,0,15.0,1.0,33.2,2,1,317.0,0.0
54.0,1,3,1,1,5,20.0,30997.0,9804.0,5,70394.0,0,15.0,5.0,28.1,0,0,631.0,0.0
23.0,1,3,0,2,5,24.0,18975.0,8825.0,1,25417.0,0,40.0,1.0,27.7,0,1,302.0,1.0
38.0,0,3,3,3,1,51.0,15146.0,5607.0,3,67592.0,1,20.0,5.0,19.8,1,0,540.0,0.0
48.0,1,3,1,0,1,64.0,95.0,7838.0,1,133984.5,0,8.0,1.0,32.2,2,2,377.0,0.0
50.0,1,1,1,3,6,81.0,33799.0,3911.0,5,93467.0,0,38.0,1.0,27.1,2,2,578.0,1.0
65.0,1,2,0,1,2,13.0,33507.0,8838.0,5,76116.0,1,23.0,4.0,31.0,2,0,803.0,0.0
34.0,1,1,0,0,5,88.0,23373.0,5552.0,4,38352.0,0,17.0,1.0,29.5,0,2,319.0,0.0
50.0,1,1,0,3,6,74.0,37557.0,5179.0,5,69992.5,1,28.0,3.0,25.7,0,1,536.0,0.0
66.0,0,2,1,3,6,80.0,21390.0,7342.0,2,55734.0,0,33.0,3.0,32.4,0,1,516.0,1.0
19.0,0,0,2,1,4,57.0,42952.0,5292.0,1,53765.0,0,19.0,5.0,34.0,0,1,734.0,0.0
57.0,1,1,0,3,5,89.0,722.0,3231.0,5,59055.0,1,26.0,4.0,29.1,2,2,348.0,1.0
50.0,0,3,0,0,5,96.0,10588.0,9648.0,5,33491.0,0,4.0,1.0,23.0,1,0,589.0,1.0
19.0,1,2,3,1,1,62.0,5309.0,6888.0,3,64097.0,1,10.0,5.0,27.1,1,1,403.0,0.0
62.0,0,2,2,3,1,99.0,41597.0,2132.0,4,57662.0,1,33.0,5.0,29.3,0,1,634.0,0.0
31.0,0,3,2,2,0,77.0,30358.0,864.0,5,89102.0,0,29.0,4.0,25.4,2,2,504.0,0.0
20.0,0,2,2,1,2,9.0,16151.0,697.0,3,77055.0,0,16.0,3.0,31.9,1,0,648.0,1.0
43.0,1,0,3,1,6,55.0,27689.0,8281.0,3,69992.5,1,21.0,2.0,36.4,0,0,589.0,0.0
41.0,0,1,0,3,6,66.0,6884.0,7553.0,1,89171.0,0,8.0,1.0,24.3,2,1,380.0,1.0
29.0,0,1,2,3,5,81.0,2688.0,534.0,5,69992.5,1,4.0,3.0,24.3,2,2,343.0,0.0
68.0,0,3,2,1,5,55.0,47659.0,6790.0,2,66768.0,1,35.0,2.0,26.8,1,2,347.0,0.0
26.0,0,2,0,1,0,67.0,10623.0,3722.0,1,89783.0,1,16.0,1.0,27.8,1,1,688.0,0.0
21.0,1,1,0,0,4,98.0,9687.0,6769.0,5,68840.0,0,10.0,4.0,23.9,2,0,413.0,0.0
22.0,0,3,1,0,0,52.0,10682.0,6103.0,5,89243.0,0,40.0,1.0,14.299999999999995,0,2,598.0,0.0
22.0,1,2,3,0,6,91.0,20860.0,3619.0,5,61649.0,0,5.0,4.0,26.5,2,1,449.0,0.0
29.0,1,1,2,2,6,97.0,40069.0,1751.0,2,18395.0,1,21.0,3.0,27.1,1,1,450.0,0.0
62.0,1,3,1,0,0,38.0,3848.0,3613.0,3,69992.5,1,1.0,5.0,18.9,2,2,732.0,0.0
28.0,0,1,0,2,5,85.0,2401.0,8067.0,4,36410.0,0,8.0,1.0,25.4,1,1,477.0,1.0
45.0,1,1,2,2,4,93.0,8056.0,5434.0,5,68700.0,1,44.0,2.0,23.0,1,1,609.0,0.0
44.0,0,2,2,0,5,65.0,19797.0,6577.0,5,45584.0,1,14.0,3.0,16.9,2,2,323.0,0.0
39.0,0,2,3,2,3,73.0,16228.0,5091.0,5,62993.0,1,19.0,4.0,24.9,0,0,760.0,0.0
20.0,0,0,2,2,5,14.0,29814.0,432.0,1,7820.0,1,32.0,3.0,27.9,0,2,370.0,0.0
38.0,0,3,2,1,3,69.0,936.0,3999.0,5,64500.0,0,5.0,5.0,23.8,1,0,596.0,0.0
28.0,1,0,2,1,6,14.0,41862.0,5033.0,1,73652.0,0,1.0,1.0,29.1,2,2,392.0,0.0
45.0,0,1,3,3,6,33.0,9153.0,2722.0,0,77467.0,1,6.0,4.0,27.1,1,0,676.0,1.0
46.0,0,2,2,1,6,76.0,7198.0,4427.0,2,38786.0,1,9.0,5.0,25.7,2,2,513.0,1.0
34.0,0,3,2,3,5,34.0,24590.0,9587.0,5,98928.0,1,31.0,4.0,26.1,1,1,625.0,1.0
27.0,0,2,2,3,0,30.0,21563.0,396.0,5,63115.0,1,5.0,2.0,34.2,1,2,422.0,0.0
32.0,1,1,2,1,5,96.0,6825.0,535.0,1,63158.0,1,10.0,4.0,24.6,2,0,644.0,0.0
66.0,0,1,0,3,6,44.0,42960.0,1199.0,0,101488.0,0,29.0,5.0,22.8,0,2,593.0,0.0
61.0,0,3,3,0,4,83.0,24443.0,794.0,0,21773.0,0,13.0,4.0,29.5,1,0,678.0,0.0
46.0,0,3,2,0,0,14.0,26487.0,3889.0,0,91627.0,1,11.0,2.0,23.9,1,0,589.0,0.0
21.0,1,0,2,3,1,36.0,18826.0,8504.0,4,37061.0,1,10.0,4.0,35.8,2,0,589.0,0.0
56.0,0,3,2,3,6,18.0,20468.0,6731.0,5,56723.0,0,15.0,5.0,27.5,0,2,515.0,0.0
41.0,0,1,0,3,0,12.0,12783.0,5930.0,5,66472.0,0,8.0,5.0,23.1,0,2,430.0,1.0
62.0,1,0,1,2,2,25.0,27986.0,4455.0,2,67383.0,0,41.0,3.0,26.4,0,0,614.0,0.0
41.0,0,3,0,1,3,75.0,49533.0,6748.0,0,103369.0,1,39.0,2.0,24.0,1,1,814.0,1.0
31.0,0,0,1,3,5,88.0,4508.0,2290.0,5,88522.0,1,24.0,1.0,28.3,1,1,556.0,1.0
43.0,1,2,1,3,0,77.0,7657.0,8644.0,0,93849.0,1,24.0,2.0,27.1,0,2,840.0,0.0
28.0,1,2,2,0,2,25.0,5350.0,2447.0,2,115808.0,0,23.0,4.0,27.1,0,2,587.0,0.0
20.0,1,0,0,3,2,13.0,10770.0,1057.0,3,33109.0,0,5.0,4.0,29.5,2,0,834.0,0.0
28.0,1,0,1,1,2,97.0,11821.0,375.0,5,72608.0,0,14.0,2.0,28.8,0,0,531.0,0.0
64.0,0,0,3,3,1,58.0,43492.0,9781.0,0,62887.0,0,12.0,1.0,29.3,1,1,536.0,0.0
63.0,0,3,2,1,6,16.0,23916.0,212.0,2,97252.0,1,8.0,4.0,26.0,2,0,743.0,0.0
67.0,1,2,2,2,0,17.0,15267.0,9856.0,1,55941.0,1,2.0,4.0,24.9,1,0,652.0,0.0
23.0,1,1,3,0,6,49.0,24236.0,4099.0,5,69992.5,1,7.0,2.0,26.3,2,0,781.0,0.0
69.0,1,3,1,2,3,13.0,18611.0,7994.0,5,70085.0,1,38.0,4.0,24.6,0,2,809.0,0.0
50.0,0,3,1,3,6,86.0,6572.0,2040.0,5,84134.0,0,4.0,1.0,26.8,2,0,349.0,0.0
66.0,0,1,1,2,0,72.0,3373.0,2805.0,5,64962.0,1,21.0,5.0,19.8,1,2,471.0,0.0
34.0,0,1,2,3,5,67.0,22861.0,3045.0,4,57421.0,1,28.0,5.0,33.5,0,0,706.0,1.0
57.0,0,2,3,0,2,52.0,12892.0,8305.0,3,39223.0,0,13.0,5.0,28.9,1,1,302.0,0.0
35.0,1,2,0,2,1,95.0,46729.0,8517.0,0,111848.0,0,15.0,1.0,22.3,0,1,795.0,1.0
61.0,1,3,3,3,6,62.0,14781.0,8850.0,4,18888.0,1,2.0,2.0,30.3,0,1,410.0,0.0
64.0,1,3,2,0,1,84.0,13884.0,7330.0,0,98306.0,1,35.0,5.0,21.2,1,0,493.0,1.0
21.0,1,0,1,3,4,90.0,9559.0,9082.0,5,45250.0,1,4.0,2.0,29.2,2,0,378.0,0.0
53.0,0,0,0,3,4,16.0,18719.0,7195.0,5,89540.0,0,34.0,3.0,26.9,0,0,595.0,0.0
65.0,0,1,0,0,4,75.0,40007.0,3604.0,5,81780.0,1,18.0,3.0,20.6,0,0,560.0,0.0
56.0,0,3,1,1,1,46.0,42717.0,2218.0,3,78678.0,0,27.0,2.0,33.6,2,2,784.0,1.0
66.0,0,0,3,3,6,76.0,38303.0,5109.0,0,36056.0,1,33.0,3.0,24.4,1,0,802.0,0.0
32.0,0,1,1,3,5,31.0,16685.0,2172.0,4,64924.0,0,18.0,5.0,29.1,2,0,529.0,0.0
66.0,0,2,1,3,0,95.0,21776.0,8921.0,3,69992.5,0,1.0,5.0,29.5,2,0,643.0,0.0
58.0,1,3,3,1,0,52.0,26676.0,66.0,0,64182.0,0,0.0,2.0,28.6,2,2,363.0,0.0
43.0,1,2,2,3,6,38.0,19866.0,8864.0,5,117641.0,0,32.0,3.0,31.6,0,2,391.0,1.0
50.0,0,2,0,1,0,86.0,5000.0,9287.0,3,74855.0,0,0.0,3.0,22.6,2,0,715.0,0.0
45.0,0,1,2,1,3,96.0,43292.0,2170.0,0,48217.0,1,15.0,1.0,30.4,1,0,589.0,1.0
47.0,1,0,0,3,1,22.0,22100.0,6355.0,4,70282.0,0,19.0,4.0,20.8,1,2,512.0,0.0
69.0,0,1,0,3,1,69.0,31255.0,3873.0,5,77771.0,0,13.0,1.0,29.5,2,1,520.0,1.0
63.0,0,0,1,2,0,16.0,47264.0,2972.0,4,86028.0,0,12.0,1.0,36.7,0,2,637.0,1.0
45.0,0,0,1,1,4,17.0,26504.0,5586.0,0,81817.0,1,42.0,4.0,25.0,2,1,581.0,1.0
62.0,0,1,0,1,1,149.0,37126.0,7187.0,3,133984.5,0,12.0,3.0,39.900000000000006,2,0,403.0,0.0
57.0,0,3,2,2,4,33.0,33383.0,8140.0,5,89132.0,0,27.0,3.0,30.8,0,2,549.0,1.0
51.0,0,1,3,3,4,85.0,35300.0,2134.0,1,102526.0,1,7.0,4.0,20.5,0,0,618.0,1.0
27.0,1,0,1,2,6,48.0,20020.0,6795.0,4,63360.0,1,7.0,4.0,29.8,1,0,805.0,0.0
56.0,1,3,3,3,0,15.0,4073.0,4776.0,5,72607.0,0,33.0,2.0,20.5,1,0,311.0,0.0
66.0,1,2,1,1,5,25.0,30410.0,116.0,2,58178.0,0,38.0,3.0,16.4,2,1,589.0,1.0
32.0,1,2,2,0,0,37.0,48410.0,6145.0,3,112106.0,0,13.0,2.0,19.7,2,1,397.0,1.0
61.0,1,2,3,1,3,94.0,1641.0,3986.0,5,60075.0,1,38.0,4.0,19.9,0,0,322.0,0.0
69.0,0,1,3,2,3,82.0,6110.0,6603.0,5,68123.0,1,14.0,4.0,34.6,2,0,818.0,1.0
47.0,1,0,2,3,0,58.0,33463.0,1342.0,5,83080.0,1,42.0,1.0,35.3,0,2,467.0,1.0
45.0,1,0,2,0,0,99.0,3119.0,5042.0,0,45593.0,1,25.0,1.0,28.6,2,1,835.0,0.0
56.0,1,3,2,3,6,42.0,21852.0,2102.0,5,91110.0,0,2.0,3.0,27.1,1,2,673.0,0.0
43.0,0,2,2,2,2,94.0,323.0,2648.0,2,63626.0,0,23.0,4.0,25.8,0,0,334.0,0.0
43.0,1,3,0,0,1,61.0,45422.0,1380.0,5,46218.0,0,17.0,1.0,27.1,2,2,546.0,0.0
61.0,0,0,3,3,3,95.0,43329.0,5919.0,5,67154.0,0,0.0,1.0,28.8,1,0,392.0,0.0
18.0,1,0,1,3,0,17.0,25639.0,176.0,5,46229.0,1,12.0,4.0,31.8,2,2,803.0,0.0
39.0,0,2,1,3,5,6.0,33859.0,3169.0,5,105951.0,0,38.0,4.0,27.2,1,0,538.0,1.0
40.0,1,3,0,3,5,76.0,49650.0,3881.0,0,41402.0,1,18.0,3.0,16.2,0,2,565.0,0.0
42.0,0,3,2,1,5,17.0,22456.0,1411.0,4,71715.0,1,19.0,5.0,30.4,1,1,545.0,1.0
25.0,0,0,0,0,3,83.0,8406.0,5812.0,4,69992.5,0,41.0,3.0,31.9,2,1,527.0,0.0
51.0,0,0,1,3,6,34.0,34564.0,1883.0,0,80847.0,0,13.0,2.0,23.5,1,0,589.0,0.0
69.0,1,0,2,0,2,39.0,31858.0,1184.0,0,48855.0,1,6.0,4.0,24.8,1,2,491.0,0.0
32.0,1,1,3,3,2,70.0,3436.0,2871.0,2,94328.0,0,39.0,2.0,33.8,2,2,660.0,0.0
19.0,0,3,3,1,3,95.0,5656.0,827.0,0,105552.0,0,15.0,1.0,24.4,2,0,554.0,1.0
29.0,0,2,1,2,3,7.0,41872.0,5264.0,5,88561.0,0,41.0,1.0,29.6,0,0,372.0,0.0
35.0,1,1,3,0,2,89.0,15875.0,2989.0,4,85206.0,0,2.0,3.0,29.7,2,0,512.0,0.0
24.0,0,0,3,3,0,79.0,30994.0,2149.0,5,106255.0,1,13.0,1.0,22.3,2,2,387.0,1.0
59.0,1,3,1,0,5,24.0,2421.0,4777.0,4,69992.5,0,25.0,2.0,26.7,1,1,644.0,0.0
44.0,0,1,0,2,0,98.0,35154.0,1372.0,5,49046.0,1,28.0,3.0,29.5,1,0,598.0,0.0
19.0,1,0,0,2,1,98.0,14726.0,9987.0,3,53474.0,0,0.0,1.0,30.8,0,0,810.0,0.0
52.0,1,0,2,3,1,66.0,11109.0,451.0,0,47693.0,1,16.0,5.0,20.5,1,1,303.0,0.0
63.0,0,3,3,2,3,61.0,3729.0,5529.0,1,52714.0,0,28.0,4.0,27.1,0,2,473.0,0.0
65.0,0,1,1,3,2,32.0,40672.0,2267.0,4,87176.0,0,1.0,1.0,26.5,2,2,674.0,0.0
30.0,1,0,1,2,6,78.0,36076.0,4890.0,0,78719.0,0,2.0,4.0,36.0,2,2,516.0,1.0
21.0,0,0,0,2,6,89.0,4061.0,4768.0,5,40767.0,1,21.0,4.0,33.6,0,0,538.0,0.0
45.0,1,1,3,2,1,98.0,48431.0,8058.0,2,79847.0,1,29.0,5.0,22.9,2,0,755.0,1.0
40.0,1,2,2,0,6,85.0,20303.0,6585.0,5,51573.0,1,31.0,1.0,15.3,2,1,398.0,0.0
68.0,0,0,2,1,2,73.0,14312.0,4070.0,0,85475.0,1,7.0,1.0,28.2,1,2,503.0,0.0
35.0,0,1,0,3,5,6.0,13255.0,7100.0,5,88038.0,1,35.0,4.0,19.4,0,1,327.0,0.0
38.0,1,2,1,0,2,49.0,21735.0,7891.0,2,58575.0,1,36.0,3.0,27.2,0,2,332.0,0.0
56.0,1,3,3,2,0,88.0,17771.0,1834.0,5,52704.0,1,42.0,3.0,20.5,1,1,554.0,1.0
31.0,1,3,2,3,4,14.0,34220.0,9425.0,4,116108.0,1,30.0,1.0,27.9,2,2,322.0,1.0
30.0,1,0,2,2,5,40.0,728.0,2655.0,5,63266.0,1,17.0,2.0,39.900000000000006,0,0,340.0,1.0
65.0,0,1,0,3,0,68.0,35591.0,8477.0,1,53265.0,0,37.0,4.0,23.7,1,0,415.0,0.0
67.0,0,0,2,3,6,21.0,21184.0,7424.0,5,69992.5,0,4.0,3.0,28.7,2,0,365.0,1.0
37.0,0,1,0,1,1,12.0,49588.0,1844.0,1,99126.0,0,15.0,2.0,30.7,2,1,416.0,0.0
30.0,1,0,3,2,1,75.0,48002.0,5378.0,5,60860.0,1,22.0,3.0,27.1,0,1,712.0,0.0
25.0,0,0,2,0,5,39.0,19421.0,7014.0,5,50515.0,1,21.0,4.0,37.9,2,2,565.0,0.0
21.0,0,3,0,3,5,89.0,12930.0,5839.0,5,100661.0,1,42.0,4.0,31.6,0,1,501.0,0.0
23.0,0,2,2,0,1,35.0,20683.0,2002.0,5,31860.0,1,34.0,3.0,22.7,1,0,421.0,0.0
41.0,0,3,3,2,4,66.0,19578.0,3538.0,5,99029.0,0,1.0,5.0,19.9,0,1,834.0,0.0
67.0,1,1,0,0,1,30.0,23522.0,6632.0,5,78529.0,0,3.0,1.0,25.8,0,1,644.0,1.0
41.0,0,2,1,2,1,42.0,16284.0,1377.0,3,13923.0,0,10.0,1.0,15.3,1,1,359.0,0.0
66.0,1,0,2,2,2,35.0,44738.0,3610.0,5,91479.0,0,43.0,5.0,23.3,2,2,848.0,1.0
37.0,0,1,1,3,3,86.0,42865.0,5513.0,5,93383.0,1,38.0,5.0,25.8,0,0,627.0,1.0
30.0,0,0,0,1,2,19.0,4839.0,8138.0,5,34224.0,0,38.0,5.0,26.8,0,0,476.0,1.0
51.0,1,0,2,1,5,149.0,44037.0,1634.0,1,133984.5,0,34.0,4.0,27.1,1,0,542.0,0.0
25.0,0,0,1,3,5,27.0,28072.0,7220.0,5,7244.5,1,28.0,1.0,31.2,0,2,798.0,1.0
51.0,0,1,0,3,2,31.0,24117.0,4550.0,2,106857.0,0,34.0,3.0,25.0,2,2,440.0,1.0
64.0,0,2,2,3,2,71.0,33479.0,229.0,5,69992.5,0,2.0,5.0,29.3,0,0,463.0,0.0
22.0,1,0,0,1,0,7.0,6109.0,8174.0,0,78650.0,0,40.0,3.0,19.8,2,2,841.0,0.0
33.0,1,1,2,3,6,72.0,12364.0,9934.0,1,85178.0,0,18.0,5.0,25.0,0,0,807.0,0.0
33.0,1,0,1,3,5,35.0,36183.0,2246.0,1,48025.0,1,37.0,3.0,25.4,0,1,823.0,0.0
31.0,1,0,3,2,6,8.0,10145.0,3091.0,1,69992.5,0,7.0,4.0,31.8,2,0,442.0,0.0
44.0,1,3,2,2,5,39.0,15598.0,2748.0,5,46656.0,0,19.0,5.0,23.1,0,0,515.0,1.0
59.0,0,0,0,2,1,39.0,20723.0,7770.0,0,77801.0,0,9.0,5.0,22.5,1,2,607.0,1.0
59.0,0,2,2,3,6,95.0,3569.0,3843.0,5,41422.0,1,31.0,2.0,28.6,0,2,779.0,0.0
48.0,1,0,3,0,6,50.0,22885.0,2856.0,5,54931.0,1,31.0,3.0,32.4,2,2,372.0,0.0
31.0,1,0,2,3,2,10.0,22210.0,2102.0,5,66030.0,1,20.0,2.0,28.6,1,2,589.0,1.0
48.0,1,0,0,2,1,94.0,35242.0,7738.0,2,58523.0,0,25.0,4.0,31.9,2,0,374.0,0.0
31.0,0,3,1,2,5,86.0,32694.0,308.0,2,84300.0,1,12.0,4.0,31.3,0,0,605.0,0.0
41.0,0,1,1,2,4,84.0,23210.0,6067.0,1,58457.0,1,18.0,1.0,30.5,2,0,495.0,0.0
52.0,1,3,3,2,0,63.0,40059.0,5731.0,0,21048.0,1,24.0,3.0,28.3,2,2,547.0,0.0
69.0,1,1,0,3,5,20.0,33560.0,7161.0,2,69992.5,0,34.0,2.0,33.2,0,1,650.0,1.0
32.0,1,3,3,3,6,78.0,27380.0,3654.0,1,50807.0,0,29.0,4.0,34.3,2,2,701.0,0.0
37.0,0,1,0,2,1,41.0,18524.0,842.0,1,119839.0,0,19.0,3.0,28.2,0,0,594.0,0.0
67.0,0,3,0,0,4,89.0,32299.0,3522.0,1,74789.0,1,12.0,5.0,27.1,1,1,823.0,0.0
45.0,2,3,2,2,5,48.0,14893.0,3891.0,4,90601.0,0,43.0,5.0,27.1,0,1,589.0,1.0
55.0,0,1,2,1,0,43.0,36748.0,6656.0,3,65979.0,0,22.0,2.0,23.2,2,1,354.0,0.0
44.0,1,3,1,0,4,97.0,3428.0,520.0,3,19187.0,0,33.0,5.0,33.0,0,1,365.0,0.0
18.0,1,2,1,0,3,39.0,12689.0,1520.0,1,69992.5,1,32.0,3.0,30.0,0,2,708.0,0.0
29.0,1,0,3,0,3,77.0,27230.0,1477.0,4,71925.0,0,18.0,4.0,26.8,2,2,514.0,0.0
56.0,0,2,1,0,3,19.0,36899.0,3558.0,0,78602.0,1,18.0,3.0,26.0,0,2,775.0,0.0
44.0,1,1,3,0,4,88.0,15049.0,9934.0,5,99350.0,1,22.0,1.0,33.4,1,0,782.0,0.0
53.0,0,0,3,3,3,99.0,11007.0,657.0,1,78823.0,1,31.0,4.0,23.3,2,2,334.0,0.0
48.0,1,0,0,1,1,19.0,48531.0,519.0,5,69992.5,1,30.0,5.0,25.4,2,1,589.0,0.0
41.0,1,3,2,3,4,23.0,15656.0,7717.0,5,11726.0,0,7.0,4.0,34.8,2,2,683.0,0.0
49.0,0,3,1,2,3,76.0,7691.0,5388.0,4,52166.0,0,10.0,5.0,29.0,0,0,589.0,0.0
37.0,1,2,2,3,3,11.0,27826.0,8296.0,1,45810.0,1,6.0,3.0,19.4,2,0,673.0,0.0
40.0,0,3,3,3,2,45.0,10095.0,2705.0,1,69910.0,0,33.0,2.0,37.0,0,2,357.0,0.0
66.0,1,1,3,3,6,8.0,8234.0,773.0,5,69992.5,0,39.0,2.0,27.7,2,2,586.0,0.0
20.0,1,0,3,2,0,92.0,30960.0,8874.0,5,48326.0,1,30.0,4.0,25.9,2,0,600.0,0.0
33.0,1,3,0,2,2,64.0,19759.0,312.0,5,123294.0,1,42.0,5.0,29.8,0,0,819.0,0.0
64.0,0,0,2,3,4,71.0,12246.0,2673.0,2,60461.0,0,18.0,4.0,26.4,2,2,766.0,1.0
19.0,1,0,2,3,4,86.0,39899.0,3319.0,2,69992.5,0,16.0,5.0,23.3,0,1,512.0,0.0
54.0,1,1,1,2,6,43.0,27573.0,1254.0,5,54490.0,0,36.0,5.0,27.7,1,1,730.0,0.0
38.0,1,3,0,1,0,93.0,22508.0,5317.0,5,116743.0,0,20.0,2.0,29.7,2,0,639.0,1.0
20.0,0,0,0,2,3,61.0,38407.0,2954.0,1,104101.0,0,14.0,2.0,31.3,1,2,605.0,0.0
29.0,0,0,2,3,3,27.0,614.0,5371.0,3,60913.0,0,23.0,3.0,27.9,2,2,548.0,0.0
45.0,0,2,3,3,1,77.0,49890.0,4154.0,5,102796.0,0,6.0,2.0,26.7,2,0,669.0,0.0
42.0,0,1,0,3,4,13.0,47381.0,5972.0,5,75157.0,1,38.0,3.0,22.6,2,2,704.0,0.0
33.0,1,0,3,3,5,71.0,46596.0,168.0,3,69992.5,1,35.0,4.0,25.0,2,2,466.0,1.0
29.0,1,3,1,0,2,63.0,15463.0,42.0,3,39517.0,1,6.0,5.0,23.4,0,2,623.0,0.0
38.0,1,2,3,3,2,23.0,37191.0,1743.0,1,69243.0,1,33.0,5.0,37.6,2,0,823.0,1.0
62.0,0,3,0,2,6,51.0,17562.0,6822.0,0,48506.0,0,26.0,3.0,22.3,2,0,650.0,1.0
39.0,1,0,3,3,6,34.0,13069.0,1264.0,5,105701.0,1,41.0,5.0,23.8,0,1,549.0,0.0
36.0,1,2,2,3,2,77.0,47085.0,6850.0,3,45912.0,0,2.0,1.0,26.9,0,0,589.0,0.0
29.0,0,0,1,2,6,18.0,8302.0,7682.0,5,67689.0,0,42.0,3.0,23.9,1,1,844.0,0.0
29.0,1,0,1,0,1,17.0,22083.0,1686.0,5,118436.0,0,10.0,5.0,15.8,2,2,361.0,1.0
65.0,1,2,1,2,2,17.0,37610.0,2728.0,5,73964.0,0,24.0,3.0,33.5,0,2,589.0,0.0
67.0,1,2,3,3,1,70.0,18555.0,6601.0,5,47366.0,1,6.0,3.0,27.9,1,1,527.0,0.0
40.0,0,0,3,2,6,30.0,25612.0,6210.0,2,78562.0,0,15.0,4.0,26.6,0,0,614.0,1.0
59.0,1,3,0,3,4,94.0,6327.0,6221.0,5,19530.0,1,11.0,5.0,22.1,0,2,339.0,0.0
52.0,0,1,1,2,2,64.0,27135.0,683.0,3,88942.0,1,10.0,5.0,37.3,1,2,355.0,1.0
26.0,1,1,0,3,5,7.0,35293.0,8359.0,2,64904.0,1,8.0,2.0,25.0,1,2,455.0,1.0
38.0,1,0,1,0,5,16.0,326.0,4582.0,4,63332.0,1,1.0,4.0,29.7,2,2,680.0,0.0
34.0,1,2,0,2,6,38.0,33124.0,9366.0,5,88840.0,0,7.0,3.0,29.8,1,2,589.0,1.0
19.0,1,2,3,1,5,21.0,32360.0,5735.0,2,75037.0,1,34.0,1.0,33.5,2,0,424.0,1.0
